income,age_score,usage_score,tenure_score,support_score,engagement,risk_score,loyalty_score,target
1.7289953408857035,1.359220600295612,0.2552134168558746,1.3506251209526567,0.012053180601825543,0.20279727689777938,-1.093471370461983,0.39699130449884,0
1.260385928424417,-0.5026521168344644,0.9488028881834031,0.42027043614319154,1.39756116664464,1.7942133285134094,-0.688554560908534,0.848787309801083,1
0.044212378104198057,-0.20291398479554773,-1.0824271973882869,-0.15105187760692926,-0.7460982566525134,-1.2503155389231464,0.5112218145475347,0.39126465993323495,0
-1.786707511368078,-0.12268463749512722,0.9957013858999235,1.0592237388963208,1.0258368428852387,0.0389132069014598,-0.8450453279691511,-1.0836988273580606,0
1.5446049047503574,1.179280034365163,2.2873311116050656,1.5999796503420836,-0.5322286565311721,-0.3442058788608694,-1.019106597010898,0.8172311948105246,1
-0.2020832453894041,-0.5778941080776558,0.2528848149698989,-0.5039577414106104,-0.628066083725374,0.31145283430343956,-0.4019925801292048,0.24410438897835213,0
0.2732040228521227,-1.1394290010915746,-0.4812411238654122,1.4377769399164624,-1.1620795127342871,-2.116654448970531,-1.8618451532425115,0.029109946576669203,0
0.03091727803269891,-0.11761085542512094,1.2141898289285016,-2.672834433102938,0.3959338744308236,1.5614382018035733,-1.127780764891714,-0.3798065117898951,0
0.44710808277137903,-0.09434604607752872,0.67373799497696,1.9274852836845047,1.4373866754875202,0.5640607749598523,1.2050602140644702,0.6355764769846248,1
1.753691026701081,-0.09329864965349177,0.1310578260461443,0.36547447264283456,3.1788536793675353,0.8512855748447891,-0.7072645299514636,0.9689978702758579,0
0.8381674629156585,0.3102498170987909,1.9086013598921112,0.5310855877711528,-0.12142408548819394,0.9139852218652925,-0.36341687339456524,1.0249658974361493,1
-1.9369669327054153,0.6665726686095336,-0.9820194198303006,-1.4422991355594112,-0.05841124385868244,0.08398100331445427,-0.6935061645722808,0.8310318576679744,0
-1.342175166370907,-0.40694374877255896,-0.5848741349330007,-0.04658727033933937,0.2788642846472388,-1.0078929496235447,0.7242826774562282,0.06300236833469973,0
-1.8919462533119105,-1.958591440397031,-0.012319292929311235,-0.2209673177863541,-0.1034201135746335,-0.02798245653021798,0.22555983951018072,0.9476496098482997,0
0.08889509908244175,-0.37197159290079473,-0.09332385788738251,0.7889166671687069,0.8449473786464455,0.46866056176048954,-3.2016998441596547,-1.1039928626103754,1
0.36696327720398836,0.24227111250478528,0.5916113727452736,0.5385811229809171,-0.7117463308224472,1.949339610543407,-1.3760173056813687,-0.26231795947554304,1
0.4788755385204616,-1.5356420699261193,0.3896917053200022,0.10255318372626686,-0.1474424899181674,1.5882761071492624,-0.6222074452947179,2.0602981705240784,0
0.9745685507719006,-0.4770164449702281,1.0699195809948252,-0.5762452003187681,-1.1517558478135004,1.2970333000154912,-0.14441791134987514,-0.022167700254258182,1
0.9874051450464006,1.157507758021134,1.436301756563291,0.5294134071257222,1.3634287120856987,-1.8807984279740577,-0.31790654862846257,-0.8670052563234263,0
0.11922586112739209,-0.5714492191967373,-0.16615784194973238,1.8821748802040494,-0.1697197964203783,0.4137923171902139,-0.2322693299242352,0.07571328795683367,0
0.006016680436071459,0.4483240659731595,1.165307535547177,1.6473939976033294,0.30962008190916684,0.5895468860356021,-1.150864509185567,-0.08787674241562057,0
2.140289464883589,1.6659686384171533,1.2116097327950501,1.3863939595679524,0.09076670899381883,2.1003062582593217,-0.41064084304288884,0.24430168442896533,1
0.33584125693302364,-2.9305943758527757,0.38288573638504947,-3.6484128252147836,-1.723463407405418,0.45176860094098414,0.47752933726679525,-1.1624287801399305,0
-0.7121020418789388,1.370540988614132,-0.48403013157267616,2.242920312402985,-0.001919853176346149,0.4080361768812668,1.6168743984986076,0.13102711619341956,0
-1.0023439806908012,-0.10972745169429012,-0.03561073619009093,-1.3647416522015654,-0.25583207134082336,-0.7421920939974367,0.9243577571874341,0.03461187418525562,0
0.9172042508524298,0.6938180693774237,1.2231220184061662,1.1168141996897798,-1.3997122286693813,-0.14158763262127183,0.40467921540253005,0.1876631277952694,1
-1.416842092596874,0.44381270938310463,0.4633698060326869,-1.5307152572567064,0.2294817154636063,0.7355830924283736,0.37438645170626306,0.6319814837613953,0
-0.2042690980907491,1.1310401549961957,0.6973802405295535,0.017209841275355187,0.4705556094197265,2.37927451067423,1.094370054600359,1.914807871505905,1
1.0902658183698162,1.152720163026343,1.7668228717842438,0.621177949299462,-0.26923581208845565,1.723753131876182,-0.7592826460259322,-0.1292869363736615,1
-0.4144730658358585,0.6339103777337424,0.002993291199955732,0.34020997686833787,0.6700792422021898,-0.3748414628976096,0.7562481636298061,0.37884260345839443,0
-1.2348130869114786,1.4423047911862443,-0.5007447437569161,-1.6550953431851838,-1.0450437095863023,-1.021045160678322,0.05217331865753347,-0.2738505055462372,0
-0.33683196764059287,0.6197019654824789,0.3398753611927038,0.31604787064428624,0.40982845732869266,0.6161346680022383,-2.107953341777443,-0.3644382522644612,0
-0.980210064489474,0.8360599267977955,0.9953670277756547,1.5455322747896802,0.7876343927211208,1.1027750482523673,-1.2003610773968998,1.0851611125457379,1
0.6720823626756864,0.7986073485566512,1.9861363169607678,-0.05777134598942357,0.4056786392425009,1.5774013686923025,-1.6547918171308216,1.5738941282174008,1
0.6985663453715051,0.10192588737265744,-0.7623234580276522,-0.85920601857557,-0.5376625769030224,0.54259446329196,-0.9556251674013979,0.4375122486198699,0
-0.04175552887839262,0.595931415561151,1.1096477545740087,2.9451301450589167,-1.7773156555203675,2.3720145664901335,-0.5501575860127199,1.011171918015963,1
1.3183479133882046,1.2447268181952331,0.8463148956379822,1.9540501814574582,-0.8564711442247224,2.032234572179248,-1.3443671202130227,0.539748153598713,1
-1.0719625522902192,0.4550237203475199,1.4451259569265338,-0.07735617982085408,-0.19688569870390954,-1.1146169630679268,-0.2292926535523081,-1.5927942597215277,0
0.2871220132811727,1.0267860461091354,2.319013197741396,3.309210861229503,-0.9865850850709007,2.33530015664544,-0.4562475195983521,0.4487523532536241,1
0.4325944517261522,0.06191648367995918,0.11039572561221853,-0.4083331628266692,-1.3981096597988507,-1.5436252025220816,0.653244883281227,-0.2767000900857134,0
0.6039111003438333,0.8085056267231536,1.7949322529156275,0.6803639430263981,-1.0560549366409675,2.1262929556489496,0.879185502981632,1.0945566553228532,1
0.9736635113440901,1.241959996813811,1.1300993164045137,0.6140991771126236,0.5983470470748828,0.5196605733465026,-1.0973376745470436,0.7007231568595857,0
-1.355813971126554,-0.7945994551250549,1.3035650678080875,0.8402201626941975,1.4873982896858626,-0.27167438368729224,-1.1522488412767675,-0.24043719707034283,0
1.302031297240574,0.8789887163400097,2.133680478756702,0.13872957499655447,-0.04796552819707578,-0.08862714943460603,-0.24968272195618696,0.6031085501856367,1
-0.7498133382845175,-0.2358293621748528,-0.18417574651522164,-0.2701551293370962,1.7713412422676835,-0.09844600230787963,-0.24389611017733773,-2.0974509576101417,0
-0.8942073519794773,-0.26307342445635284,-0.6858526761766428,1.381707593377797,-0.16493777539621862,1.2884442493182524,0.061704634050368024,0.037227836421576635,0
1.111203552287499,0.8037962516214592,2.718795003049859,-1.8196107267512183,-2.4015457444386787,0.35682916894388617,-0.685472118062431,1.2901044247640123,1
1.673087198027475,0.41575408711942985,2.0190436932417626,1.530195403152731,-0.2159421687284345,1.8626575724868413,-0.42735473656787115,0.038516973217116335,1
0.6978168390000047,0.11061312257867771,0.001339846754486929,1.4729535721895743,-2.4508721285400865,-1.4176841701595697,-1.18707042637437,-0.3632606475688056,0
0.9453918302339699,-0.7073256477730474,0.014841967689173674,-0.3608416785235702,2.057424092075892,2.7017419477471467,-1.1117494176846492,0.23641670969320105,1
0.05079600281170582,-1.1081304132252667,0.883119813591476,-0.4978519832440257,-0.4848505316620098,-0.7002058490434774,-1.4619744583102579,0.7486270953028309,1
1.5662095977839374,1.2174719587420146,-0.3204889841570373,1.3546857301355617,-1.2002116966018503,1.5328579146073065,-0.7106386766181931,-0.7763874990779479,1
-0.31619770458118795,0.3653637420637676,0.612965380474599,-0.14098789744441861,1.5317788906010528,1.007510770986559,-0.25665411639975283,0.7501218121369445,0
1.9337934851881868,1.960484600783027,-1.2279998808224974,-0.9265331111571506,1.484918786733851,-1.0582810508376372,-1.322541133291679,-0.4861941306990469,0
0.42022670947458574,-0.10239670661109637,-0.6505636204055921,-0.674212461724509,-0.7123370644127087,-0.8795096286589426,2.2816328772760617,0.2975110711855549,0
0.8867590544047386,-0.4890774681189237,-0.18595667718604886,-0.713553981370355,-2.651708334919202,-1.3780092768478662,-1.8106186799803947,-2.2497837779516074,0
-1.1953589742981028,1.3249556793816308,-0.04443616770435442,1.290563762321174,0.4109825769008753,0.7825588257151592,-0.9008969953045751,0.5239509541926708,0
