income,age_score,usage_score,tenure_score,support_score,engagement,risk_score,loyalty_score,target
-1.129307690449805,-0.6428929870594536,1.1946994850582215,1.2353456841093076,-0.4809344222543422,0.22958101464648406,-0.09912338317140491,-1.2467258141034618,0
1.2904277745335613,1.1706578382820176,-0.06326756904701947,0.7391157706095435,0.7330500123726486,-0.8121058422269184,-0.506712257079687,1.3898007243572912,1
1.0319814395777285,-1.1110270547282617,-0.3863942093734174,0.04081453171251576,1.0612690943171197,1.9697997908241631,0.22968751269249785,1.2870695428060697,0
-0.17324285307458587,-0.34978272287496887,1.086712752182847,1.6399534347386693,1.885516889593591,-0.7149609874130475,-1.0010888316355955,1.675991994169099,0
-2.1214460285662455,-0.20922459663008913,-0.6182796246834463,1.4104774740951456,0.1403589931752177,0.5398858696185539,0.18163911238026195,-0.25449191120323367,0
0.5871118531598549,-0.9369841189429324,-1.041162154507396,-0.4306146997524102,-0.19399631525045294,-0.7289040471218,0.11178769780239309,2.2134609731470873,0
-0.26992932873296654,0.9044900510827135,-0.30209271146430755,1.170744806182237,-1.1501624752700548,0.9018142739864692,0.3554831238800973,0.41504742577810483,0
-1.2633093037509249,-0.4642417272634356,1.3643586011127329,-1.5292183823230867,-0.40746115872131494,0.4558356793669678,1.9669576425553545,1.2086937739819437,0
1.3714858169077782,-0.4670615013036851,0.19127737443546064,-0.7449587999124252,-0.3093587826779222,0.10978415591268867,-0.7599758092537459,1.3158047005705968,0
0.041471041977794526,-0.3691110854850069,-0.885705703400347,1.2528595097667163,0.6487797386766557,-0.299531031838879,-1.2149553036191312,0.7851016930569178,0
-0.17154161541885277,0.9406722922470423,0.004118741078873938,1.4052487108266123,-0.06546874087500926,1.5739957173668218,0.7896510166722152,-1.3556430375236759,0
-0.3055892768878837,1.54623010056386,0.2687281202511201,-0.5336493800936146,0.08359415539880184,1.1447794789519228,0.37216205752073606,-0.19470337226193948,0
-1.695226967660514,1.6756936065774626,-0.9298992260040951,1.056590914140502,-1.5518507067653555,-0.5558747784805602,-0.8692510218008466,0.8531474838067373,0
-0.5808204150444121,0.5653671253477075,1.741154543767276,0.12300387562790657,-0.8904169083698679,-0.31652666353986286,-1.0082484098570939,0.8380269239807412,0
0.6963204933722316,0.30287859015901386,-1.06078479054414,-2.1983406717162253,-0.35744970045555574,-0.32931889729787567,-0.9795446182833869,-0.8982173703643005,0
-0.3792374710429711,0.7842468589223108,-2.0922239584422986,-0.49911158222339963,0.8980232456460138,-2.18040642070143,-0.1614021537514237,0.0312794656748953,0
0.10321867539239017,1.817117562092815,-0.028008399675072456,-0.6903868723527651,-0.4500197666462911,0.04002537735277825,-0.918417402196878,-1.545098234413913,0
-0.8079249955809494,-0.2861122382917793,1.6533517786310787,-0.6390965971541446,-0.6059693612314192,-1.3813791759650729,1.3400688636240567,0.3679976024191614,0
0.8055035627581406,0.46991571347074923,-0.71216451184042,0.20769239564293343,-0.9884219289384245,0.47351687877372817,1.1980134538166909,2.584233679399965,0
-0.8854129614701284,1.234861559947736,0.8786007534223577,-1.1636407523818262,0.24437037512974402,1.3630435563676195,-0.628373106253849,0.44154283777033954,0
-0.15834590121955744,0.35321065891114656,-0.7280303811904436,0.09184274688429711,0.4810418701124291,-0.5393223730512999,-0.825268518111454,-0.06472650838300835,0
-0.5011061950530017,0.03648143121740445,-0.7556768424654631,0.8964158781569785,0.27133547829926263,-1.4094019307469796,1.4565348929609567,-0.8322336710693631,0
-0.33793200409560964,1.1507648407067836,-0.7938040234072671,2.061649682512918,-2.3264536535988523,-2.8886541201914326,0.22367414541480346,-1.435561137430883,0
0.08112974475025139,-0.8426197969229673,-0.300891422113882,0.2892591007683865,0.09972398089644381,-0.2535989234406218,-0.4748480751184606,-0.21293332659368597,0
